xmin,ymin,xmax,ymax,label,file,width,height,annotation_file,image_file,cropped_image_file
206,51,228,79,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1149-h.png
206,51,228,79,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1149-v.png
206,51,228,79,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1149-hv.png
206,51,228,79,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1149-b.png
227,124,260,157,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1150-h.png
227,124,260,157,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1150-v.png
227,124,260,157,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1150-hv.png
227,124,260,157,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1150-b.png
236,91,262,119,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1151-h.png
236,91,262,119,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1151-v.png
236,91,262,119,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1151-hv.png
236,91,262,119,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1151-b.png
374,63,396,88,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1153-h.png
374,63,396,88,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1153-v.png
374,63,396,88,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1153-hv.png
374,63,396,88,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1153-b.png
267,22,289,44,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1154-h.png
267,22,289,44,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1154-v.png
267,22,289,44,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1154-hv.png
267,22,289,44,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1154-b.png
344,35,361,52,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1155-h.png
344,35,361,52,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1155-v.png
344,35,361,52,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1155-hv.png
344,35,361,52,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1155-b.png
183,49,205,69,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1156-h.png
183,49,205,69,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1156-v.png
183,49,205,69,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1156-hv.png
183,49,205,69,without_mask,maksssksksss209,400,210,maksssksksss209.xml,maksssksksss209.png,maksssksksss209-1156-b.png
82,95,102,126,without_mask,maksssksksss842,400,225,maksssksksss842.xml,maksssksksss842.png,maksssksksss842-1163-h.png
82,95,102,126,without_mask,maksssksksss842,400,225,maksssksksss842.xml,maksssksksss842.png,maksssksksss842-1163-v.png
82,95,102,126,without_mask,maksssksksss842,400,225,maksssksksss842.xml,maksssksksss842.png,maksssksksss842-1163-hv.png
82,95,102,126,without_mask,maksssksksss842,400,225,maksssksksss842.xml,maksssksksss842.png,maksssksksss842-1163-b.png
134,61,153,88,without_mask,maksssksksss471,400,300,maksssksksss471.xml,maksssksksss471.png,maksssksksss471-1178-h.png
134,61,153,88,without_mask,maksssksksss471,400,300,maksssksksss471.xml,maksssksksss471.png,maksssksksss471-1178-v.png
134,61,153,88,without_mask,maksssksksss471,400,300,maksssksksss471.xml,maksssksksss471.png,maksssksksss471-1178-hv.png
134,61,153,88,without_mask,maksssksksss471,400,300,maksssksksss471.xml,maksssksksss471.png,maksssksksss471-1178-b.png
168,35,194,68,without_mask,maksssksksss471,400,300,maksssksksss471.xml,maksssksksss471.png,maksssksksss471-1179-h.png
168,35,194,68,without_mask,maksssksksss471,400,300,maksssksksss471.xml,maksssksksss471.png,maksssksksss471-1179-v.png
168,35,194,68,without_mask,maksssksksss471,400,300,maksssksksss471.xml,maksssksksss471.png,maksssksksss471-1179-hv.png
168,35,194,68,without_mask,maksssksksss471,400,300,maksssksksss471.xml,maksssksksss471.png,maksssksksss471-1179-b.png
215,103,221,109,without_mask,maksssksksss74,400,301,maksssksksss74.xml,maksssksksss74.png,maksssksksss74-1215-h.png
215,103,221,109,without_mask,maksssksksss74,400,301,maksssksksss74.xml,maksssksksss74.png,maksssksksss74-1215-v.png
215,103,221,109,without_mask,maksssksksss74,400,301,maksssksksss74.xml,maksssksksss74.png,maksssksksss74-1215-hv.png
215,103,221,109,without_mask,maksssksksss74,400,301,maksssksksss74.xml,maksssksksss74.png,maksssksksss74-1215-b.png
274,51,286,72,without_mask,maksssksksss579,400,226,maksssksksss579.xml,maksssksksss579.png,maksssksksss579-1219-h.png
274,51,286,72,without_mask,maksssksksss579,400,226,maksssksksss579.xml,maksssksksss579.png,maksssksksss579-1219-v.png
274,51,286,72,without_mask,maksssksksss579,400,226,maksssksksss579.xml,maksssksksss579.png,maksssksksss579-1219-hv.png
274,51,286,72,without_mask,maksssksksss579,400,226,maksssksksss579.xml,maksssksksss579.png,maksssksksss579-1219-b.png
274,112,310,153,without_mask,maksssksksss276,323,400,maksssksksss276.xml,maksssksksss276.png,maksssksksss276-1230-h.png
274,112,310,153,without_mask,maksssksksss276,323,400,maksssksksss276.xml,maksssksksss276.png,maksssksksss276-1230-v.png
274,112,310,153,without_mask,maksssksksss276,323,400,maksssksksss276.xml,maksssksksss276.png,maksssksksss276-1230-hv.png
274,112,310,153,without_mask,maksssksksss276,323,400,maksssksksss276.xml,maksssksksss276.png,maksssksksss276-1230-b.png
273,87,339,146,without_mask,maksssksksss759,400,267,maksssksksss759.xml,maksssksksss759.png,maksssksksss759-1246-h.png
273,87,339,146,without_mask,maksssksksss759,400,267,maksssksksss759.xml,maksssksksss759.png,maksssksksss759-1246-v.png
273,87,339,146,without_mask,maksssksksss759,400,267,maksssksksss759.xml,maksssksksss759.png,maksssksksss759-1246-hv.png
273,87,339,146,without_mask,maksssksksss759,400,267,maksssksksss759.xml,maksssksksss759.png,maksssksksss759-1246-b.png
89,284,176,400,without_mask,maksssksksss729,301,400,maksssksksss729.xml,maksssksksss729.png,maksssksksss729-1247-h.png
89,284,176,400,without_mask,maksssksksss729,301,400,maksssksksss729.xml,maksssksksss729.png,maksssksksss729-1247-v.png
89,284,176,400,without_mask,maksssksksss729,301,400,maksssksksss729.xml,maksssksksss729.png,maksssksksss729-1247-hv.png
89,284,176,400,without_mask,maksssksksss729,301,400,maksssksksss729.xml,maksssksksss729.png,maksssksksss729-1247-b.png
18,82,64,131,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1248-h.png
18,82,64,131,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1248-v.png
18,82,64,131,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1248-hv.png
18,82,64,131,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1248-b.png
18,198,66,245,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1249-h.png
18,198,66,245,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1249-v.png
18,198,66,245,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1249-hv.png
18,198,66,245,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1249-b.png
113,47,148,73,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1251-h.png
113,47,148,73,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1251-v.png
113,47,148,73,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1251-hv.png
113,47,148,73,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1251-b.png
278,17,320,68,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1252-h.png
278,17,320,68,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1252-v.png
278,17,320,68,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1252-hv.png
278,17,320,68,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1252-b.png
340,98,383,139,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1253-h.png
340,98,383,139,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1253-v.png
340,98,383,139,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1253-hv.png
340,98,383,139,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1253-b.png
342,217,396,256,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1254-h.png
342,217,396,256,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1254-v.png
342,217,396,256,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1254-hv.png
342,217,396,256,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1254-b.png
133,29,173,56,without_mask,maksssksksss71,400,225,maksssksksss71.xml,maksssksksss71.png,maksssksksss71-1255-h.png
133,29,173,56,without_mask,maksssksksss71,400,225,maksssksksss71.xml,maksssksksss71.png,maksssksksss71-1255-v.png
133,29,173,56,without_mask,maksssksksss71,400,225,maksssksksss71.xml,maksssksksss71.png,maksssksksss71-1255-hv.png
133,29,173,56,without_mask,maksssksksss71,400,225,maksssksksss71.xml,maksssksksss71.png,maksssksksss71-1255-b.png
193,86,214,112,without_mask,maksssksksss178,268,400,maksssksksss178.xml,maksssksksss178.png,maksssksksss178-1262-h.png
193,86,214,112,without_mask,maksssksksss178,268,400,maksssksksss178.xml,maksssksksss178.png,maksssksksss178-1262-v.png
193,86,214,112,without_mask,maksssksksss178,268,400,maksssksksss178.xml,maksssksksss178.png,maksssksksss178-1262-hv.png
193,86,214,112,without_mask,maksssksksss178,268,400,maksssksksss178.xml,maksssksksss178.png,maksssksksss178-1262-b.png
245,90,265,112,without_mask,maksssksksss178,268,400,maksssksksss178.xml,maksssksksss178.png,maksssksksss178-1263-h.png
245,90,265,112,without_mask,maksssksksss178,268,400,maksssksksss178.xml,maksssksksss178.png,maksssksksss178-1263-v.png
245,90,265,112,without_mask,maksssksksss178,268,400,maksssksksss178.xml,maksssksksss178.png,maksssksksss178-1263-hv.png
245,90,265,112,without_mask,maksssksksss178,268,400,maksssksksss178.xml,maksssksksss178.png,maksssksksss178-1263-b.png
156,20,173,37,without_mask,maksssksksss387,400,226,maksssksksss387.xml,maksssksksss387.png,maksssksksss387-1267-h.png
156,20,173,37,without_mask,maksssksksss387,400,226,maksssksksss387.xml,maksssksksss387.png,maksssksksss387-1267-v.png
156,20,173,37,without_mask,maksssksksss387,400,226,maksssksksss387.xml,maksssksksss387.png,maksssksksss387-1267-hv.png
156,20,173,37,without_mask,maksssksksss387,400,226,maksssksksss387.xml,maksssksksss387.png,maksssksksss387-1267-b.png
30,71,51,92,without_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-1270-h.png
30,71,51,92,without_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-1270-v.png
30,71,51,92,without_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-1270-hv.png
30,71,51,92,without_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-1270-b.png
95,195,193,338,without_mask,maksssksksss624,301,400,maksssksksss624.xml,maksssksksss624.png,maksssksksss624-1316-h.png
95,195,193,338,without_mask,maksssksksss624,301,400,maksssksksss624.xml,maksssksksss624.png,maksssksksss624-1316-v.png
95,195,193,338,without_mask,maksssksksss624,301,400,maksssksksss624.xml,maksssksksss624.png,maksssksksss624-1316-hv.png
95,195,193,338,without_mask,maksssksksss624,301,400,maksssksksss624.xml,maksssksksss624.png,maksssksksss624-1316-b.png
45,190,80,235,without_mask,maksssksksss772,267,400,maksssksksss772.xml,maksssksksss772.png,maksssksksss772-1317-h.png
45,190,80,235,without_mask,maksssksksss772,267,400,maksssksksss772.xml,maksssksksss772.png,maksssksksss772-1317-v.png
45,190,80,235,without_mask,maksssksksss772,267,400,maksssksksss772.xml,maksssksksss772.png,maksssksksss772-1317-hv.png
45,190,80,235,without_mask,maksssksksss772,267,400,maksssksksss772.xml,maksssksksss772.png,maksssksksss772-1317-b.png
108,150,169,212,without_mask,maksssksksss772,267,400,maksssksksss772.xml,maksssksksss772.png,maksssksksss772-1318-h.png
108,150,169,212,without_mask,maksssksksss772,267,400,maksssksksss772.xml,maksssksksss772.png,maksssksksss772-1318-v.png
108,150,169,212,without_mask,maksssksksss772,267,400,maksssksksss772.xml,maksssksksss772.png,maksssksksss772-1318-hv.png
108,150,169,212,without_mask,maksssksksss772,267,400,maksssksksss772.xml,maksssksksss772.png,maksssksksss772-1318-b.png
1,174,17,211,without_mask,maksssksksss522,267,400,maksssksksss522.xml,maksssksksss522.png,maksssksksss522-1321-h.png
1,174,17,211,without_mask,maksssksksss522,267,400,maksssksksss522.xml,maksssksksss522.png,maksssksksss522-1321-v.png
1,174,17,211,without_mask,maksssksksss522,267,400,maksssksksss522.xml,maksssksksss522.png,maksssksksss522-1321-hv.png
1,174,17,211,without_mask,maksssksksss522,267,400,maksssksksss522.xml,maksssksksss522.png,maksssksksss522-1321-b.png
112,134,150,182,without_mask,maksssksksss522,267,400,maksssksksss522.xml,maksssksksss522.png,maksssksksss522-1322-h.png
112,134,150,182,without_mask,maksssksksss522,267,400,maksssksksss522.xml,maksssksksss522.png,maksssksksss522-1322-v.png
112,134,150,182,without_mask,maksssksksss522,267,400,maksssksksss522.xml,maksssksksss522.png,maksssksksss522-1322-hv.png
112,134,150,182,without_mask,maksssksksss522,267,400,maksssksksss522.xml,maksssksksss522.png,maksssksksss522-1322-b.png
124,193,148,218,without_mask,maksssksksss522,267,400,maksssksksss522.xml,maksssksksss522.png,maksssksksss522-1323-h.png
124,193,148,218,without_mask,maksssksksss522,267,400,maksssksksss522.xml,maksssksksss522.png,maksssksksss522-1323-v.png
124,193,148,218,without_mask,maksssksksss522,267,400,maksssksksss522.xml,maksssksksss522.png,maksssksksss522-1323-hv.png
124,193,148,218,without_mask,maksssksksss522,267,400,maksssksksss522.xml,maksssksksss522.png,maksssksksss522-1323-b.png
148,109,182,136,without_mask,maksssksksss345,400,267,maksssksksss345.xml,maksssksksss345.png,maksssksksss345-1334-h.png
148,109,182,136,without_mask,maksssksksss345,400,267,maksssksksss345.xml,maksssksksss345.png,maksssksksss345-1334-v.png
148,109,182,136,without_mask,maksssksksss345,400,267,maksssksksss345.xml,maksssksksss345.png,maksssksksss345-1334-hv.png
148,109,182,136,without_mask,maksssksksss345,400,267,maksssksksss345.xml,maksssksksss345.png,maksssksksss345-1334-b.png
356,148,362,156,without_mask,maksssksksss381,400,311,maksssksksss381.xml,maksssksksss381.png,maksssksksss381-1339-h.png
356,148,362,156,without_mask,maksssksksss381,400,311,maksssksksss381.xml,maksssksksss381.png,maksssksksss381-1339-v.png
356,148,362,156,without_mask,maksssksksss381,400,311,maksssksksss381.xml,maksssksksss381.png,maksssksksss381-1339-hv.png
356,148,362,156,without_mask,maksssksksss381,400,311,maksssksksss381.xml,maksssksksss381.png,maksssksksss381-1339-b.png
379,135,385,144,without_mask,maksssksksss381,400,311,maksssksksss381.xml,maksssksksss381.png,maksssksksss381-1340-h.png
379,135,385,144,without_mask,maksssksksss381,400,311,maksssksksss381.xml,maksssksksss381.png,maksssksksss381-1340-v.png
379,135,385,144,without_mask,maksssksksss381,400,311,maksssksksss381.xml,maksssksksss381.png,maksssksksss381-1340-hv.png
379,135,385,144,without_mask,maksssksksss381,400,311,maksssksksss381.xml,maksssksksss381.png,maksssksksss381-1340-b.png
86,189,188,304,without_mask,maksssksksss348,301,400,maksssksksss348.xml,maksssksksss348.png,maksssksksss348-1343-h.png
86,189,188,304,without_mask,maksssksksss348,301,400,maksssksksss348.xml,maksssksksss348.png,maksssksksss348-1343-v.png
86,189,188,304,without_mask,maksssksksss348,301,400,maksssksksss348.xml,maksssksksss348.png,maksssksksss348-1343-hv.png
86,189,188,304,without_mask,maksssksksss348,301,400,maksssksksss348.xml,maksssksksss348.png,maksssksksss348-1343-b.png
81,92,167,190,without_mask,maksssksksss523,400,267,maksssksksss523.xml,maksssksksss523.png,maksssksksss523-1353-h.png
81,92,167,190,without_mask,maksssksksss523,400,267,maksssksksss523.xml,maksssksksss523.png,maksssksksss523-1353-v.png
81,92,167,190,without_mask,maksssksksss523,400,267,maksssksksss523.xml,maksssksksss523.png,maksssksksss523-1353-hv.png
81,92,167,190,without_mask,maksssksksss523,400,267,maksssksksss523.xml,maksssksksss523.png,maksssksksss523-1353-b.png
67,289,155,400,without_mask,maksssksksss95,301,400,maksssksksss95.xml,maksssksksss95.png,maksssksksss95-1359-h.png
67,289,155,400,without_mask,maksssksksss95,301,400,maksssksksss95.xml,maksssksksss95.png,maksssksksss95-1359-v.png
67,289,155,400,without_mask,maksssksksss95,301,400,maksssksksss95.xml,maksssksksss95.png,maksssksksss95-1359-hv.png
67,289,155,400,without_mask,maksssksksss95,301,400,maksssksksss95.xml,maksssksksss95.png,maksssksksss95-1359-b.png
